0,0.000000e+00,0.000000e+00
1,1.885603e+04,1.885603e+04
2,3.770535e+04,3.770535e+04
3,5.654126e+04,5.654126e+04
4,7.535707e+04,7.535707e+04
5,9.414608e+04,9.414608e+04
6,1.129016e+05,1.129016e+05
7,1.316170e+05,1.316170e+05
8,1.502856e+05,1.502856e+05
9,1.689007e+05,1.689008e+05
10,1.874558e+05,1.874558e+05
11,2.059443e+05,2.059443e+05
12,2.243595e+05,2.243595e+05
13,2.426949e+05,2.426949e+05
14,2.609440e+05,2.609440e+05
15,2.791004e+05,2.791004e+05
16,2.971575e+05,2.971575e+05
17,3.151089e+05,3.151089e+05
18,3.329483e+05,3.329483e+05
19,3.506693e+05,3.506693e+05
20,3.682656e+05,3.682656e+05
21,3.857310e+05,3.857310e+05
22,4.030592e+05,4.030592e+05
23,4.202441e+05,4.202441e+05
24,4.372795e+05,4.372795e+05
25,4.541595e+05,4.541595e+05
26,4.708780e+05,4.708780e+05
27,4.874290e+05,4.874290e+05
28,5.038067e+05,5.038067e+05
29,5.200053e+05,5.200053e+05
30,5.360190e+05,5.360189e+05
31,5.518420e+05,5.518420e+05
32,5.674689e+05,5.674689e+05
33,5.828939e+05,5.828939e+05
34,5.981117e+05,5.981118e+05
35,6.131169e+05,6.131169e+05
36,6.279040e+05,6.279039e+05
37,6.424678e+05,6.424678e+05
38,6.568032e+05,6.568032e+05
39,6.709050e+05,6.709050e+05
40,6.847683e+05,6.847683e+05
41,6.983881e+05,6.983881e+05
42,7.117595e+05,7.117596e+05
43,7.248779e+05,7.248779e+05
44,7.377385e+05,7.377385e+05
45,7.503368e+05,7.503368e+05
46,7.626683e+05,7.626683e+05
47,7.747286e+05,7.747286e+05
48,7.865134e+05,7.865134e+05
49,7.980185e+05,7.980185e+05
50,8.092399e+05,8.092399e+05
51,8.201735e+05,8.201736e+05
52,8.308155e+05,8.308156e+05
53,8.411621e+05,8.411621e+05
54,8.512096e+05,8.512096e+05
55,8.609544e+05,8.609544e+05
56,8.703930e+05,8.703930e+05
57,8.795222e+05,8.795222e+05
58,8.883386e+05,8.883386e+05
59,8.968391e+05,8.968391e+05
60,9.050208e+05,9.050208e+05
61,9.128806e+05,9.128806e+05
62,9.204158e+05,9.204159e+05
63,9.276238e+05,9.276238e+05
64,9.345019e+05,9.345019e+05
65,9.410477e+05,9.410477e+05
66,9.472589e+05,9.472589e+05
67,9.531333e+05,9.531333e+05
68,9.586687e+05,9.586687e+05
69,9.638633e+05,9.638633e+05
70,9.687151e+05,9.687151e+05
71,9.732225e+05,9.732225e+05
72,9.773838e+05,9.773838e+05
73,9.811976e+05,9.811976e+05
74,9.846624e+05,9.846624e+05
75,9.877772e+05,9.877772e+05
76,9.905407e+05,9.905407e+05
77,9.929520e+05,9.929520e+05
78,9.950102e+05,9.950103e+05
79,9.967147e+05,9.967146e+05
80,9.980647e+05,9.980646e+05
81,9.990598e+05,9.990598e+05
82,9.996996e+05,9.996996e+05
83,9.999840e+05,9.999840e+05
84,9.999128e+05,9.999128e+05
85,9.994861e+05,9.994861e+05
86,9.987040e+05,9.987039e+05
87,9.975667e+05,9.975667e+05
88,9.960747e+05,9.960748e+05
89,9.942286e+05,9.942286e+05
90,9.920289e+05,9.920289e+05
91,9.894765e+05,9.894764e+05
92,9.865722e+05,9.865722e+05
93,9.833171e+05,9.833171e+05
94,9.797124e+05,9.797124e+05
95,9.757593e+05,9.757593e+05
96,9.714592e+05,9.714593e+05
97,9.668137e+05,9.668138e+05
98,9.618245e+05,9.618244e+05
99,9.564932e+05,9.564932e+05
100,9.508218e+05,9.508218e+05
101,9.448123e+05,9.448123e+05
102,9.384669e+05,9.384669e+05
103,9.317877e+05,9.317878e+05
104,9.247773e+05,9.247773e+05
105,9.174380e+05,9.174379e+05
106,9.097724e+05,9.097724e+05
107,9.017834e+05,9.017834e+05
108,8.934737e+05,8.934738e+05
109,8.848463e+05,8.848463e+05
110,8.759043e+05,8.759043e+05
111,8.666508e+05,8.666509e+05
112,8.570892e+05,8.570892e+05
113,8.472228e+05,8.472228e+05
114,8.370551e+05,8.370551e+05
115,8.265898e+05,8.265898e+05
116,8.158306e+05,8.158306e+05
117,8.047813e+05,8.047813e+05
118,7.934458e+05,7.934458e+05
119,7.818282e+05,7.818282e+05
120,7.699326e+05,7.699326e+05
121,7.577632e+05,7.577632e+05
122,7.453244e+05,7.453244e+05
123,7.326205e+05,7.326205e+05
124,7.196561e+05,7.196561e+05
125,7.064359e+05,7.064359e+05
126,6.929644e+05,6.929644e+05
127,6.792465e+05,6.792466e+05
128,6.652871e+05,6.652871e+05
