0,0.000000e+00,0.000000
1,1.885603e+04,18856.025391
2,3.770535e+04,37705.347656
3,5.654126e+04,56541.257813
4,7.535707e+04,75357.070313
5,9.414608e+04,94146.078125
6,1.129016e+05,112901.617188
7,1.316170e+05,131617.000000
8,1.502856e+05,150285.593750
9,1.689007e+05,168900.750000
10,1.874558e+05,187455.843750
11,2.059443e+05,205944.281250
12,2.243595e+05,224359.484375
13,2.426949e+05,242694.906250
14,2.609440e+05,260944.046875
15,2.791004e+05,279100.375000
16,2.971575e+05,297157.500000
17,3.151089e+05,315108.937500
18,3.329483e+05,332948.312500
19,3.506693e+05,350669.312500
20,3.682656e+05,368265.625000
21,3.857310e+05,385731.000000
22,4.030592e+05,403059.187500
23,4.202441e+05,420244.062500
24,4.372795e+05,437279.531250
25,4.541595e+05,454159.500000
26,4.708780e+05,470877.968750
27,4.874290e+05,487429.000000
28,5.038067e+05,503806.718750
29,5.200053e+05,520005.281250
30,5.360190e+05,536018.937500
31,5.518420e+05,551842.000000
32,5.674689e+05,567468.875000
33,5.828939e+05,582893.937500
34,5.981117e+05,598111.750000
35,6.131169e+05,613116.875000
36,6.279040e+05,627903.937500
37,6.424678e+05,642467.812500
38,6.568032e+05,656803.187500
39,6.709050e+05,670905.000000
40,6.847683e+05,684768.312500
41,6.983881e+05,698388.062500
42,7.117595e+05,711759.562500
43,7.248779e+05,724877.937500
44,7.377385e+05,737738.500000
45,7.503368e+05,750336.812500
46,7.626683e+05,762668.312500
47,7.747286e+05,774728.562500
48,7.865134e+05,786513.375000
49,7.980185e+05,798018.500000
50,8.092399e+05,809239.937500
51,8.201735e+05,820173.562500
52,8.308155e+05,830815.562500
53,8.411621e+05,841162.125000
54,8.512096e+05,851209.562500
55,8.609544e+05,860954.375000
56,8.703930e+05,870393.000000
57,8.795222e+05,879522.187500
58,8.883386e+05,888338.625000
59,8.968391e+05,896839.125000
60,9.050208e+05,905020.750000
61,9.128806e+05,912880.625000
62,9.204158e+05,920415.875000
63,9.276238e+05,927623.812500
64,9.345019e+05,934501.875000
65,9.410477e+05,941047.687500
66,9.472589e+05,947258.875000
67,9.531333e+05,953133.250000
68,9.586687e+05,958668.687500
69,9.638633e+05,963863.250000
70,9.687151e+05,968715.125000
71,9.732225e+05,973222.500000
72,9.773838e+05,977383.812500
73,9.811976e+05,981197.562500
74,9.846624e+05,984662.437500
75,9.877772e+05,987777.187500
76,9.905407e+05,990540.687500
77,9.929520e+05,992952.000000
78,9.950102e+05,995010.250000
79,9.967147e+05,996714.625000
80,9.980647e+05,998064.625000
81,9.990598e+05,999059.750000
82,9.996996e+05,999699.625000
83,9.999840e+05,999984.000000
84,9.999128e+05,999912.812500
85,9.994861e+05,999486.125000
86,9.987040e+05,998703.937500
87,9.975667e+05,997566.687500
88,9.960747e+05,996074.750000
89,9.942286e+05,994228.562500
90,9.920289e+05,992028.875000
91,9.894765e+05,989476.437500
92,9.865722e+05,986572.187500
93,9.833171e+05,983317.125000
94,9.797124e+05,979712.375000
95,9.757593e+05,975759.250000
96,9.714592e+05,971459.250000
97,9.668137e+05,966813.750000
98,9.618245e+05,961824.437500
99,9.564932e+05,956493.187500
100,9.508218e+05,950821.812500
101,9.448123e+05,944812.312500
102,9.384669e+05,938466.875000
103,9.317877e+05,931787.750000
104,9.247773e+05,924777.250000
105,9.174380e+05,917437.937500
106,9.097724e+05,909772.437500
107,9.017834e+05,901783.375000
108,8.934737e+05,893473.750000
109,8.848463e+05,884846.312500
110,8.759043e+05,875904.312500
111,8.666508e+05,866650.875000
112,8.570892e+05,857089.187500
113,8.472228e+05,847222.812500
114,8.370551e+05,837055.125000
115,8.265898e+05,826589.812500
116,8.158306e+05,815830.625000
117,8.047813e+05,804781.312500
118,7.934458e+05,793445.812500
119,7.818282e+05,781828.187500
120,7.699326e+05,769932.562500
121,7.577632e+05,757763.187500
122,7.453244e+05,745324.375000
123,7.326205e+05,732620.500000
124,7.196561e+05,719656.125000
125,7.064359e+05,706435.875000
126,6.929644e+05,692964.437500
127,6.792465e+05,679246.562500
128,6.652871e+05,665287.125000
129,6.510912e+05,651091.187500
130,6.366637e+05,636663.750000
131,6.220099e+05,622009.875000
132,6.071348e+05,607134.812500
133,5.920439e+05,592043.937500
134,5.767425e+05,576742.500000
135,5.612360e+05,561235.937500
136,5.455299e+05,545529.875000
137,5.296298e+05,529629.812500
138,5.135414e+05,513541.437500
139,4.972704e+05,497270.437500
140,4.808226e+05,480822.625000
141,4.642038e+05,464203.843750
142,4.474200e+05,447419.968750
143,4.304770e+05,430477.031250
144,4.133810e+05,413381.031250
145,3.961380e+05,396138.031250
146,3.787542e+05,378754.156250
147,3.612356e+05,361235.625000
148,3.435886e+05,343588.625000
149,3.258195e+05,325819.468750
150,3.079345e+05,307934.468750
151,2.899399e+05,289939.937500
152,2.718423e+05,271842.343750
153,2.536481e+05,253648.062500
154,2.353636e+05,235363.593750
155,2.169954e+05,216995.437500
156,1.985501e+05,198550.125000
157,1.800342e+05,180034.203125
158,1.614543e+05,161454.265625
159,1.428169e+05,142816.937500
160,1.241288e+05,124128.804688
161,1.053965e+05,105396.539063
162,8.662680e+04,86626.796875
163,6.782626e+04,67826.257813
164,4.900159e+04,49001.593750
165,3.015951e+04,30159.507813
166,1.130670e+04,11306.698242
167,-7.550132e+03,-7550.131836
168,-2.640428e+04,-26404.277344
169,-4.524903e+04,-45249.035156
170,-6.407770e+04,-64077.699219
171,-8.288358e+04,-82883.585938
172,-1.016600e+05,-101659.992188
173,-1.204003e+05,-120400.257813
174,-1.390977e+05,-139097.703125
175,-1.577457e+05,-157745.687500
176,-1.763376e+05,-176337.593750
177,-1.948668e+05,-194866.781250
178,-2.133267e+05,-213326.687500
179,-2.317107e+05,-231710.734375
180,-2.500124e+05,-250012.406250
181,-2.682252e+05,-268225.156250
182,-2.863425e+05,-286342.531250
183,-3.043581e+05,-304358.093750
184,-3.222654e+05,-322265.437500
185,-3.400582e+05,-340058.187500
186,-3.577300e+05,-357730.031250
187,-3.752746e+05,-375274.656250
188,-3.926858e+05,-392685.843750
189,-4.099574e+05,-409957.406250
190,-4.270832e+05,-427083.187500
191,-4.440571e+05,-444057.093750
192,-4.608731e+05,-460873.125000
193,-4.775253e+05,-477525.250000
194,-4.940076e+05,-494007.593750
195,-5.103143e+05,-510314.281250
